# Wiki dump batch_0030 ingested into ZETS
# Auto-generated from Lev knowledge extractor
# Format: surface<TAB>synset_id<TAB>pos<TAB>english<TAB>definition<TAB>synonyms

2073	5000590	noun		2073 (MMLXXIII) will be	
2074	5000591	noun		2074 (MMLXXIV) will be	
Ten-ball	5000592	noun		, and the 10 (the ) is in the center	
Josh and the Big Wall!	5000593	noun		#REDIRECT VeggieTales#Specials saml5uzu8y5c7k2h1xa1nat5ss81q2m	
2075	5000594	noun		2075 (MMLXXV) will be	
Wasteland 3	5000595	noun		{{Infobox video game | title = Wasteland 3 | image = | developer = inXile Entertainment | publisher = Deep Silver Category:Articles using Video game reviews template in single platform mode	
2076	5000596	noun		2076 (MMLXXVI) will be a leap year starting on Wednesday in the Gregorian calendar, the 2076th year of the Common Era (CE) and Anno Domini (AD) designations,	
Sehol E20X	5000597	noun		{{Infobox automobile | name = Sehol E20X | image = Sehol E20X 001.jpg | caption = | manufacturer = Sehol (JAC Motors) Category:Chinese automobiles	
Rage (Stephen King novel)	5000598	noun		#REDIRECT List of books by Stephen King irjfp2v505akgcyuwydvixx51r8gkii	
PBS Kids Sprout	5000599	noun		#REDIRECT Universal Kids bkto6g42shzyzt8mqmwiyl1xcqmiflw	
M-Hero 917	5000600	noun		{{Infobox automobile | name = M-Hero 917 | image = Mengshi 917 005.jpg | manufacturer = Dongfeng Motor Corporation (M-Hero) | aka = MHERO 1 (outside China) Category:2020s automobiles	
Mengshi 917	5000601	noun		#Redirect M-Hero 917 o7ya3ughi92hlcmz38b4zu2u1xr0ziz	
Mossi people	5000602	noun		The Mossi people is an ethnic group that mostly resides in Western Africa	
Franklin Templeton Investments	5000603	noun		Franklin Resources, Inc	
Views of Judaism on Muhammad	5000604	noun		In religious writings associated with Judaism, there reportedly exist limited references to Muhammad – the prophet of Islam	
Unterkirnach	5000605	noun		Category:Schwarzwald-Baar-Kreis	
Triberg im Schwarzwald	5000606	noun		Category:Schwarzwald-Baar-Kreis	
Blumberg	5000607	noun		Category:Schwarzwald-Baar-Kreis	
Itaitinga	5000608	noun		thumb|150px|Flag thumb|90px|Coat of arms Itaitinga is an Brazilian municipality in the state of Ceará	
Petrolina	5000609	noun		thumb|250px|Petrolina thumb|150px|Flag thumb|90px|Coat of arms Petrolina is an Brazilian city in the state of Pernambuco, in the valley of the São Francisco River	
Leydig cell agenesis	5000610	noun		#REDIRECT Leydig cell hypoplasia nb0k60ihqbs1px4kbd984h9zh8d9y8m	
Marikina River	5000611	noun		| name_other = | name_etymology = &lt;!---------------------- IMAGE &amp; MAP --&gt; *	
Kim Yu-jin (taekwondo, born 1991)	5000612	noun		&lt;!-- Use ymd dates for references, South Korean date format --&gt;	
Kim Yoo-jin	5000613	noun		Kim Yoo-jin or Kim Yu-jin () is a Korean name	
Kim Yu-jin	5000614	noun		#REDIRECT Kim Yoo-jin }}	
Kim Yu-jin (taekwondo)	5000615	noun		#REDIRECT Kim Yoo-jin }}	
Ferries	5000616	noun		#REDIRECT Ferry q6vnvl3h56tpm6c0u9wg62b5u0uysu6	
Abu Bakr al-Athari	5000617	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Abu Sufyan al-Sulami	5000618	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Abu Hazm al-Salafi	5000619	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Abu Hudhayfa al-Bahrayni	5000620	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Abu Humam al-Athari	5000621	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Abu Khuzayma al-Mudari	5000622	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Abu Dergham	5000623	noun		#REDIRECT Turki al-Binali 1ezdpimg18i7zdwdzd607zb7dw7tc3q	
Revolution of 1905	5000624	noun		#REDIRECT Russian Revolution of 1905 43higdjwhojankkqmsxb44a43szeah4	
Parsi	5000625	noun		#REDIRECT Parsis 3a4vwiurxlvr08eog38rasiy0ectgfp	
African traditional religion	5000626	noun		#REDIRECT Traditional African religions norgq3qw2sqgah0bwthx3nq3pzj0gj2	
Traditional African religion	5000627	noun		#REDIRECT Traditional African religions norgq3qw2sqgah0bwthx3nq3pzj0gj2	
Calls for the destruction of Israel	5000628	noun		thumb|Participants burn an [[effigy adorned with an Israeli flag on the Quds Day in Tehran, 2016.|287x287px]]thumb|Members of the [[Hamas parading with a coffin bearing the Israeli flag	
Kumbh Mela	5000629	noun		Kumbh Mela is a big festival and pilgrimage in Hinduism	
Universal Time	5000630	noun		Universal Time (UT or UT1) is a way to tell time based on how the Earth turns.&lt;ref&gt;&lt;/ref&gt; At first, it was measured by the Sun at 0° longitude, but measuring the Sun exactly is hard	
Sanam Chaudhry	5000631	noun		| birth_place = Jeddah, Saudi Arabia Category:1991 births	
President of the Autonomous Region of Bougainville	5000632	noun		The President of the Autonomous Region of Bougainville governs the island, which is an autonomous entity within Papua New Guinea	
Henri Willy Pleket	5000633	noun		{{Infobox person | name = Henri Willy Pleket | image = | caption = | birth_name = Category:People from North Holland	
Schonach im Schwarzwald	5000634	noun		Category:Schwarzwald-Baar-Kreis	
Vöhrenbach	5000635	noun		|image_plan = Vöhrenbach in VS.svg Category:Schwarzwald-Baar-Kreis	
Mathematical and theoretical biology	5000636	noun		Mathematical and theoretical biology, or biomathematics, is a part of biology that uses math and ideas to study how living things grow, behave, and are built	
Hiba Qadir	5000637	noun		}} | birth_name = Hiba Bukhari | birth_date = &lt;ref&gt;&lt;/ref&gt; Category:Articles containing Urdu-language text	
IPadOS 16	5000638	noun		{{Infobox OS version | name = iPadOS 16 | logo = IPadOS 16 logo.png | logo_caption = Category:IPadOS	
Durefishan Saleem	5000639	noun		| native_name_lang = ur | birth_date = &lt;ref&gt;&lt;/ref&gt; Category:1996 births	
Pau-Rosa National Forest	5000640	noun		{{Infobox protected area | name = Pau-Rosa National Forest | alt_name = Floresta Nacional de Pau-Rosa | iucn_category = VI | photo = Category:Amazonas (Brazil)	
Floresta Nacional de Pau-Rosa	5000641	noun		#REDIRECTPau-Rosa National Forest 0z9vufw40x5i4fan3qdqkwnachch15f	
Genesis G70	5000642	noun		{{Infobox automobile | name = Genesis G70 | image = 2022 Genesis G70 2.0T Prestige, front left, 09-09-2023.jpg | model_code = IK | caption = Category:2020s automobiles	
Ibrahim Awwad	5000643	noun		#REDIRECT Abu Bakr al-Baghdadi 3q7jymp5odgzbogeo3atl1qh2mcpzub	
Conventional warfare	5000644	noun		Conventional war is a kind of war where countries fight each other using conventional weapons and battle plans	
Nour Karim al-Mutni	5000645	noun		#REDIRECT Abu al-Hasan al-Hashimi al-Qurashi kq38oboxlu7v9nzjkyokuving8sjneo	
Amir Mohammed Abdul Rahman al-Mawli al-Salbi	5000646	noun		#REDIRECT Abu Ibrahim al-Hashimi al-Qurashi tcn42s5rowcptj5a9ji923g58pupqc3	
Hamid Dawud Mohamed Khalil al-Zawi	5000647	noun		#REDIRECT Abu Omar al-Baghdadi 0o9kjy26203zz21omtpy94ehc4wjfcr	
Ahmad Fadeel al-Nazal al-Khalayleh	5000648	noun		#REDIRECT Abu Musab al-Zarqawi ccdua59hcspgd6hiypba43qtllw3sv9	
Abu Hamza al-Muhajir	5000649	noun		#REDIRECT Abu Ayyub al-Masri 35k0d60tbvealp44sos4yjd796px8pz	
Abdel Moneim Ezz El-Din Ali Al-Badawi	5000650	noun		#REDIRECT Abu Ayyub al-Masri 35k0d60tbvealp44sos4yjd796px8pz	
Drake albums discography	5000651	noun		thumb|Drake performing at his [[Summer Sixteen Tour in Toronto; 2016]] This is the albums discography of Canadian rapper Drake	
Drake singles discography	5000652	noun		thumb|Drake performing at his [[Summer Sixteen Tour in Toronto; 2016]] This is the singles discography of Canadian rapper Drake Category:Discographies of Canadian artists	
Drake videography	5000653	noun		thumbnail|right|Drake performing in 2011 This is the videography of Canadian rapper Drake	
The Marvelous Land of Oz	5000654	noun		The Marvellous Land of Oz is a book by L	
Márton Tompos	5000655	noun		{{Infobox officeholder | birth_date = 18 June 1988 | name = Márton Tompos | office = President of the Momentum | image = TomposMárton.jpg Category:Momentum Movement	
Obstructed hemivagina and ipsilateral renal anomaly	5000656	noun		#REDIRECT OHVIRA qe5tj61zu3kyqbw4n191ixt4gt02z6w	
OHVIRA syndrome	5000657	noun		#REDIRECT OHVIRA qe5tj61zu3kyqbw4n191ixt4gt02z6w	
Herlyn–Werner–Wunderlich syndrome	5000658	noun		#REDIRECT OHVIRA qe5tj61zu3kyqbw4n191ixt4gt02z6w	
1864 United States presidential election	5000659	noun		{{Infobox election | election_name = 1864 United States presidential election | country = United States | flag_year = 1863 | type = presidential Category:United States presidential elections	
Sans	5000660	noun		Sans may refer to: * Sans serif * Sans, an Undertale character	
2025 FIFA Club World Cup	5000661	noun		{{Infobox international football competition | tourney_name = FIFA Club World Cup | year = 2025 Category:FIFA competitions	
Warming centre	5000662	noun		#REDIRECT Warming center rk6rth4x7wfepxdhbn8fv3xv2autx9j	
Beuron	5000663	noun		Category:Sigmaringen (district)	
Bingen, Baden-Württemberg	5000664	noun		|image_plan = Karte Bingen (Landkreis Sigmaringen).png Category:Sigmaringen (district)	
Herbertingen	5000665	noun		|image_plan = Karte Herbertingen.png Category:Sigmaringen (district)	
Herdwangen-Schönach	5000666	noun		|image_plan = Karte Herdwangen-Schönach.png Category:Sigmaringen (district)	
Hettingen	5000667	noun		Category:Sigmaringen (district)	
Roland	5000668	noun		Roland (leader) (died 778) was a Frankish military leader	
Anja Andersen	5000669	noun		Anja Jul Andersen was born on the 15th of February in 1969 in Odense, Denmark	
Saks Fifth Avenue	5000670	noun		thumb Saks Fifth Avenue is an American luxury department store chain	
Secrets of Sulphur Springs	5000671	noun		Secrets of Sulphur Springs is an American time-travel mystery thriller drama television series	
Firebuds	5000672	noun		Firebuds is an American animated comedy preschool education television series created by Craig Gerber	
Yevgenia Dobrovolskaya	5000673	noun		right|200px Evgeniya Vladimirovna Dobrovolskaya (26 December 1964 – 10 January 2025) was a Soviet-Russian actress	
Bill Byrge	5000674	noun		right|200px Bill Byrge (September 8, 1932 – January 9, 2025) was an American actor and comedian	
Bunnytown	5000675	noun		Bunnytown is a children's television show that aired on Playhouse Disney	
Crusaders Broadcasting System	5000676	noun		{{Infobox company |name = Crusaders Broadcasting System |logo = |type = Private Category:Broadcasting companies of the Philippines	
Carol Reed	5000677	noun		right|200px Sir Carol Reed (30 December 1906 – 25 April 1976) was an English movie director and producer	
MoonScoop	5000678	noun		The MoonScoop Group was a French television production company and animation studio	
Copernicus Programme	5000679	noun		thumb|right|250px|The programme's logo Copernicus is the Earth observation body of the European Union Space Programme which is managed by the European Commission	
2025 N'Djamena attack	5000680	noun		{{Infobox military conflict | conflict = | width = | partof = the Boko Haram insurgency | image = Category:Terrorist incidents in Africa in the 2020s	
Laguna de Bay	5000681	noun		| image = Laguna de Bay 2020 (cropped).jpg | caption = Satellite image of Laguna de Bay in 2020 | image_bathymetry = Category:Lakes of the Philippines	
N’Djamena	5000682	noun		#REDIRECTN'Djamena jzpsyjc0youp2ax217n8fmd9504z0se	
A Complete Unknown	5000683	noun		{{Infobox film | image = | director = James Mangold | screenplay = {{Plainlist| Category:Movies directed by James Mangold	
Metrology	5000684	noun		thumb|282x282px|The metal cylinder (left) was the primary standard for the [[Kilogram, and a copy of it (right)	
Odd Man Out	5000685	noun		Odd Man Out is a 1947 British drama movie directed by Carol Reed and was based on the 1945 novel of the same name by F	
Rapier	5000686	noun		thumb|A spanish rapier, made in the 17th century	
2012-13 Austrian football championship	5000687	noun		{{Infobox football league season | competition = Austrian Football Bundesliga | season = 2012–13 | dates = 21 July 2012 – 26 May 2013 | winners = Austria Wien Category:Football seasons	
List of DreamWorks Animation productions	5000688	noun		The following is a list of productions produced by DreamWorks Animation, a division of NBCUniversal, which includes animated feature movies, shorts, specials, and television series	
Lynn Hauldren	5000689	noun		Elmer Lynn Hauldren&lt;ref&gt;&lt;/ref&gt; (April 1, 1922–April 26, 2011) was an American advertising copywriter, best known for portraying the Empire Man	
2025 Most restaurant explosion	5000690	noun		| time = ~23:15 (local time) Category:Ústí nad Labem Region	
Pim Vermeulen	5000691	noun		{{Infobox person | name = Pim Vermeulen | image = Persconferentie in Nieuwspoort i.v.m	
Cees Bakker	5000692	noun		{{Infobox person | name = Cees Bakker | image = | caption = | birth_name = Category:Dutch mayors	
Balaji Vishwanath	5000693	noun		{{Infobox officeholder | honorific_prefix = Shrimant Peshwa | honorific_suffix = | name = Balaji Vishwanath | image = Category:18th-century deaths	
Bergdorf Goodman	5000694	noun		Bergdorf Goodman is an American luxury department store based in New York City	
Christmas seal	5000695	noun		Christmas seals are stickers that look like postage stamps	
U Kojota	5000696	noun		#REDIRECT2025 Most restaurant explosion ex476b3ddiw67hloqluwvngoe8yzmeu	
Talk Tuah	5000697	noun		#REDIRECT Hawk tuah 8dlv3ssw3lx6rdt117mzpgbkbyuz4cj	
Jeep Avenger	5000698	noun		{{Infobox automobile | name = Jeep Avenger | image = Jeep Avenger Auto Zuerich 2023 1X7A1154.jpg | caption = | manufacturer = Jeep (Stellantis) Category:2020s automobiles	
2030 in video gaming	5000699	noun		#REDIRECT 2030 pl3r3vxkj95b46n5unxv22bmeco0wei	
Genesis GV60	5000700	noun		&lt;/ref&gt; he:ג'נסיס	
X Factor	5000701	noun		#REDIRECT The X Factor 06cqvl19fvs0lx2vw43aa7v44vnrdde	
Kevin O'Leary	5000702	noun		thumb|Kevin O'Leary in 2012 Kevin O'Leary is a business person and is a member on the television show, Shark Tank	
X Factor (disambiguation)	5000703	noun		The X Factor is a TV music competition with international versions	
Momentum TizenX	5000704	noun		{{Infobox organization | name = Momentum TizenX | image = Momentum-TizenX_logo2020.png | nickname = TizenX Category:Momentum Movement	
Manhunt (video game)	5000705	noun		thumb|Manhunt logo Manhunt is a video game	
Balázs Nemes	5000706	noun		{{Infobox officeholder | name = Balázs Nemes | office = Spokesperson of Momentum Movement | image = Nemes_Balázs.jpg | country = Hungary Category:Momentum Movement	
Nemes Balázs	5000707	noun		#REDIRECT Balázs Nemes iccklp4sg4ybotoir21omja446vtjvz	
24.hu	5000708	noun		|headquarters=Budapest|publishing_country=Hungary|language=hungarian}} 24.hu (formerly known as Hír24) is one of Hungary's biggest and most visited online news portals	
Pollo Tropical	5000709	noun		Pollo Tropical is a South Florida-based restaurant chain and franchise specializing in food inspired by Latin-Caribbean, particularly Cuban, and Floribbean cuisines	
The X Factor (UK TV series)	5000710	noun		#REDIRECT The X Factor (British TV series) fc3svxmrx3toffbuu3ba0ab1h7c4afx	
Wey Latte	5000711	noun		{{Infobox automobile | name = Wey Latte | image = GWM Wey 03 DSC 7112.jpg | caption = | manufacturer = Great Wall Motor Category:2020s automobiles	
Wii Karaoke U	5000712	noun		{{Infobox video game | title = Wii Karaoke U | image = | caption = | developer = TOSE Category:Articles using Video game reviews template in single platform mode	
49,XXXYY syndrome	5000713	noun		#REDIRECT XXXYY syndrome lvwzi8nav3gk0twuys4f034r9lpq7pn	
49,XXXYY	5000714	noun		#REDIRECT XXXYY syndrome lvwzi8nav3gk0twuys4f034r9lpq7pn	
Theo Rongen	5000715	noun		{{Infobox person | name = Theo Rongen | image = | caption = | birth_name = Th	
Wey Gaoshan	5000716	noun		{{Infobox automobile | name = Wey Gaoshan | image = WEY Gaoshan 010.jpg | caption = | manufacturer = Great Wall Motor Category:2020s automobiles	
Take Care (album)	5000717	noun		#REDIRECT Take Care t7sgqmsb9ydb0ugok0feg3c1c9pec8t	
So Far Gone (EP)	5000718	noun		#REDIRECT So Far Gone 1eqh2vp0flqdk0p72753lm6385wnhxj	
Mike Vrabel	5000719	noun		Mike Vrabel is the head coach for the New England Patriots in the NFL	
Eleatics	5000720	noun		#REDIRECT Eleaticism oucrk8kh176y7a7ljdydnf8gvzd4eaz	
Wey Lanshan	5000721	noun		{{Infobox automobile | name = Wey Lanshan | image = Wey Blue Mountain 004.jpg | caption = | manufacturer = Great Wall Motor Category:2020s automobiles	
Wey P8	5000722	noun		{{Infobox automobile | name = WEY P8 | image = WEY P8.jpg | caption = WEY P8 | manufacturer = Great Wall Motor Category:Chinese automobiles	
Diary of a Wimpy Kid (book)	5000723	noun		link=https://en.wikipedia.org/wiki/Diary_of_a_Wimpy_Kid#Films|thumb|The Diary of a Wimpy Kid logo	
Script (comic)	5000724	noun		In comics, a script is the words the characters say and also what they think which is shown on the page as thought bubbles	
Joe Simon	5000725	noun		Joe Simon was an American Jewish comic book artist and scriptwriter	
Laguna Caldera	5000726	noun		{{Infobox mountain | name = Laguna Caldera | other_name = | photo = File:Cardona,Rizaljf5098_14.JPG | photo_size = Category:Volcanoes of the Philippines	
Human Torch (android)	5000727	noun		The Human Torch is a fictional character from Timely Comics	
Dustin McNeer	5000728	noun		#REDIRECTAmerica's Next Top Model dqh8q0diroohnedvgyk2ta5u1jc7xjx	
Carl Burgos	5000729	noun		Carl Burgos; born Max Finkelstein, was a Comic book Artist and Scriptwriter	
Obando, Bulacan	5000730	noun		Obando, officially Municipality of Obando, is a municipality in the province of Bulacan, Philippines	
A.R. Fox	5000731	noun		#REDIRECT AR Fox 7ys95li46nti3g4c8c1cmr1e3yxpsbb	
Tent Show Records	5000732	noun		Tent Show Records is Murder by Death record label in the EastWest family of labels.&lt;ref&gt;&lt;/ref&gt; == See also == * Lists of record labels == References== Category:American record labels	
Ünveren	5000733	noun		Ünveren (Zazaki: Mukuf) is a village in Turkey's Tunceli Province's Pülümür District	
Pülümür District	5000734	noun		Pülümür District is a district of Tunceli Province in Turkey	
IUBAT	5000735	noun		#REDIRECT International University of Business Agriculture and Technology tlc1yzvpsr697rh60bahq1k25wkbjhy	
Uttara Model Town	5000736	noun		#REDIRECT Uttara 5s8001a6qurmgomkjdvgv965xf20q8u	
Ulrich Rame	5000737	noun		#REDIRECT Ulrich Ramé kklh1eu0ixntkfllw15u7iv2nyces5e	
Gael Givet	5000738	noun		#REDIRECT Gaël Givet la50fars5a0jmt61zshawmcgmsy2xyc	
Miragoane	5000739	noun		#REDIRECT Miragoâne 1uc2gd8bged0humbjwwggdmknqegf73	
Roman a clef	5000740	noun		#REDIRECT Roman à clef ae6yzf912x2922h1m9w2y8wflkpuaos	
Joao Doria	5000741	noun		#REDIRECT João Doria 42m9w4lrvg5setj2j32x0gau1nvel5n	
Daniel Levi	5000742	noun		#REDIRECT Daniel Lévi rakclmutx7b6cipp8u2h6fhdy6vczjg	
Adazi	5000743	noun		#REDIRECT Ādaži eyv4or4iv4rl3r1tf3b9feodt5jy85n	
Emil Palecek	5000744	noun		#REDIRECT Emil Paleček h0yt6skltz4ggksjuygc6ef5ag17c77	
Jan Kanturek	5000745	noun		#REDIRECT Jan Kantůrek 9jz44cmlyutw743myxfwcija3pklrhx	
Rudolf Zahradnik	5000746	noun		#REDIRECT Rudolf Zahradník gl1844mf7djits3p77mt8jkifo2vxc0	
Berchisesti	5000747	noun		#REDIRECT Berchişeşti ms52wflac82ollcoyighzkl4r3sz49t	
Balcauti	5000748	noun		#REDIRECT Bălcăuţi bu8f9bcyf4qd0xv3jwrfdj736zx3glr	
Balaceana	5000749	noun		#REDIRECT Bălăceana 9r4r63j3sxxpc2fiv7hxo3fa0g10lw6	
Adancata, Suceava	5000750	noun		#REDIRECT Adâncata, Suceava gxib8mnhvvfytkvhrtsolvgbhw9u58c	
Bunesti, Suceava	5000751	noun		#REDIRECT Buneşti, Suceava 06avl30aze7hd90j2iff5h5djki8dp4	
Botosana	5000752	noun		#REDIRECT Botoşana a59h35xmvv1f6ylczx4k049nopuua0g	
Bogdanesti, Suceava	5000753	noun		#REDIRECT Bogdăneşti, Suceava 4fuhge4hm0cb2h2grwgdphpix7txv1j	
Jindrich Kabat	5000754	noun		#REDIRECT Jindřich Kabát l6i8r1mf4816t6pw3o7sqm6972vu49w	
Zdenek Hajny	5000755	noun		#REDIRECT Zdeněk Hajný 88b7uli3e4hr8yh3cnfzorqbztvdys3	
M Alimullah Miyan	5000756	noun		{{Infobox person Category:2017 deaths	
Alimullah Miyan	5000757	noun		#REDIRECT M Alimullah Miyan cxb4qecuf0e9vkf8xpq4t3ytftc0hbo	
Ahle Hadees	5000758	noun		#REDIRECT Ahl-i Hadith a5wpzhs8a66vv2vdjgqjyzvluhesr7o	
Cambodian genocide denial	5000759	noun		Cambodian genocide denial refers to the false belief that the Cambodian genocide / |group=lower-alpha}} did not happen or was not as bad as it was	
Epicanthic fold	5000760	noun		|synonyms=Epicanthal fold, epicanthus, eye fold, Mongoloid fold, palpebronasal fold|Image=Epicanthic KR02.jpg|Caption=A Korean girl with an epicanthic fold	
Epicanthus	5000761	noun		#REDIRECT Epicanthic fold quwffb2tnrlwskcrusrqauk2u6xshkx	
Epicanthal fold	5000762	noun		#REDIRECT Epicanthic fold quwffb2tnrlwskcrusrqauk2u6xshkx	
Epicanthic folds	5000763	noun		#REDIRECT Epicanthic fold quwffb2tnrlwskcrusrqauk2u6xshkx	
Epicanthal folds	5000764	noun		#REDIRECT Epicanthic fold quwffb2tnrlwskcrusrqauk2u6xshkx	
Widdicomb Furniture Company	5000765	noun		{{Infobox company | name = Widdicomb Furniture Company | logo = | logo_caption = | image = Widdicomb Furniture Company building.jpg Category:Defunct companies of the United States	
Bill Everett	5000766	noun		Bill Everett was an American comic book writer and artist who created The Submariner	
David Straiton	5000767	noun		David Straiton is a Canadian television director	
Ta Mok	5000768	noun		{{Infobox Biography | name = Ta Mok | image = | birth_name = | birth_date = 1924–March 1926 Category:Cambodian genocide	
Eazy-Duz-It (song)	5000769	noun		{{Infobox song | name = Eazy-Duz-It | type = single | artist = Eazy-E | album = Eazy-Duz-It Category:1989 songs	
Charles Alexandre de Calonne	5000770	noun		Charles Alexandre de Calonne (&lt;small&gt;IPA:&lt;/small&gt; [ʒak nɛkɛʁ]; 30 September 1732 – 9 April 1804) was a banker from Geneva who became a finance minister for Louis XVI	
Genesis G80	5000771	noun		{{Infobox automobile | name = Genesis G80 | image = Genesis G80 IAA 2021 1X7A0229.jpg | caption = 2021 Genesis G80 (RG3) | manufacturer = Genesis Motor (Hyundai) Category:2020s automobiles	
Agassiz, British Columbia	5000772	noun		Agassiz, British Columbia is a community in the Eastern Fraser Valley, British Columbia that is about east from Vancouver and northeast from City of Chilliwack	
Genesis Electrified G80	5000773	noun		#Redirect Genesis G80 k72h2ndl7svzjfdkctau07q53dkf0rv	
Rivet (character)	5000774	noun		#REDIRECT Ratchet &amp; Clank (series)#Major characters }}	
Chevrolet Geo	5000775	noun		#REDIRECT Geo (automobile) du9fhh30t2ah6prr8v9oz0prdan62h9	
Franziska Donner	5000776	noun		#REDIRECT Francesca Donner 197vhxs16invdgpx1bfs2lvb9lij30o	
Gigantosaurus megalonyx	5000777	noun		#REDIRECT Gigantosaurus 1k0mwpj2h0hevo0powoch0butgrijfd	
Lake Sebu	5000778	noun		{{Infobox body of water | name = Lake Sebu | native_name = | native_name_lang = | image = LakeSebuSunset_01.jpg Category:Lakes of the Philippines	
Münchhausen trilemma	5000779	noun		thumb|[[Baron Munchausen pulling himself out of a mire by his own hair.]] The Münchhausen trilemma is a thought experiment in epistemology	
Qoros 3	5000780	noun		{{Infobox automobile | name = Qoros 3 | image = Qoros 3 sedan 01 China 2014-04-14.jpg | caption = | manufacturer = Qoros Auto Category:Chinese automobiles	
Kim Il-Sung	5000781	noun		#REDIRECT Kim Il Sung k593ap2o7nmrr9ffl3py6cco7piaedr	
Hadi Saei	5000782	noun		| birth_name = Hadi Saei Bonehkohal Category:Iranian Azerbaijani sportspeople	
Ettela'at	5000783	noun		{{Infobox newspaper | name = Ettela'at Newspaper | image = Ettelaat.svg | caption = | type = Daily newspaper Category:Newspapers in Asia	
Homeless encampment	5000784	noun		#REDIRECT Tent city 7x7f0vhvuc2oqkou59fu4k6qnpfyuei	
Jaywalk	5000785	noun		#REDIRECT Jaywalking 3codulrcp6843o063z6yc979viw8jye	
2013-14 Austrian football championship	5000786	noun		{{Infobox football league season | competition = Austrian Bundesliga | season = 2013–14 | dates = | winners = FC Red Bull Salzburg Category:Football seasons	
King Boo	5000787	noun		King Boo is a character from the Super Mario video game series	
Anton Vernooij	5000788	noun		{{Infobox person | name = Anton Vernooij | image = | caption = | birth_name = Anthonius Cornelis Vernooij Category:People from Utrecht (province)	
Sur Empire	5000789	noun		{{Infobox country | conventional_long_name = Sur Empire | common_name = Sur Empire | status = Empire | year_start = Category:History of Punjab	
Lukanand	5000790	noun		#REDIRECT Lukanand Kshetrimayum 0i9w3viz0r68p8h2nodru450ggcct83	
Presidency of George W. Bush	5000791	noun		George Walker Bush served as the 43rd President of the United States from January 20, 2001 - January 20, 2009	
Aphallia	5000792	noun		{{Infobox medical condition | name = Aphallia | synonym = Penile agenesis (in males) Clitoral agenesis (in females) | specialty = Medical genetics, urology Category:Intersex	
Penile agenesis	5000793	noun		#REDIRECT Aphallia 02gma6y8b3ibskkyo0pojjrez6ml2y8	
Clitoral agenesis	5000794	noun		#REDIRECT Aphallia 02gma6y8b3ibskkyo0pojjrez6ml2y8	
Makwana Kolis of Gujarat	5000795	noun		{{Infobox tribe |name=Makwana Koli |local name=મકવાણા કોલી |type=Clan (Gotra) of Koli caste |ethnicity=Koli caste Category:Koli clans	
The Amityville Horror (2006 movie)	5000796	noun		The Amityville Horror is a 2006 American supernatural horror movie	
Voalavo	5000797	noun		{{Automatic taxobox | taxon = Voalavo | authority = Carleton &amp; Goodman, 1998 | subdivision_ranks = Species Category:Rodents	
1990 Hungarian presidential election	5000798	noun		{{Infobox election | election_name = 1990 Hungarian presidential election | type = presidential | ongoing = no | country = Hungary Category:20th century in Hungary	
Qoros 5	5000799	noun		{{Infobox automobile | name = Qoros 5 | image = Qoros 5 SUV.jpg | caption = | manufacturer = Qoros Auto Category:Chinese automobiles	
Qoros Auto	5000800	noun		#Redirect Qoros mqq46495g4h9dznmqgl3po8bblymy3n	
Qoros 7	5000801	noun		{{Infobox automobile | name = Qoros 7 | image = Qoros 7 003.jpg | caption = Qoros 7 | manufacturer = Qoros Auto Category:Chinese automobiles	
Henry III of Navarre	5000802	noun		#REDIRECT Henry IV of France juc7pzyc7iax43lizwmz9sqxuat7t19	
1995 Hungarian presidential election	5000803	noun		{{Infobox election | election_name = 1995 Hungarian presidential election | type = presidential | ongoing = no | country = Hungary Category:20th century in Hungary	
Movie theater	5000804	noun		#REDIRECT Movie theatre os5a2nyye7gt4q70l7qzyyl9o02flro	
2000 Hungarian presidential election	5000805	noun		{{Infobox election | election_name = 2000 Hungarian presidential election | type = presidential | ongoing = no Category:Presidential elections in Hungary	
List of programs distributed by Sprout	5000806	noun		#REDIRECT List of programs broadcast by Universal Kids osmipcqzl1myeenchj1jqbimsly5xsw	
Hyundai Mistra	5000807	noun		{{Infobox automobile | name = Hyundai Mistra | image = Hyundai Mistra.jpg | caption = Hyundai Mistra (first generation) | manufacturer = Hyundai Category:Sedans	
2005 Hungarian presidential election	5000808	noun		{{Infobox election | election_name = 2005 Hungarian presidential election | type = presidential | ongoing = no Category:Presidential elections in Hungary	
Noakhali genocide	5000809	noun		The Noakhali genocide were violent attacks with killings, rapes, and kidnappings, along with stealing and burning of Hindu homes	
Lainey Wilson	5000810	noun		Lainey Denay Wilson (born on May 19, 1992 in Baskin, Louisiana)&lt;ref&gt;&lt;/ref&gt; is an American country musician, singer-songwriter and recording artist	
IPhone 11 Pro Max	5000811	noun		#REDIRECT iPhone 11 Pro 4nt3ykvqxb5x7qo1gjch2uihl7o8d4s	
